,id_entrega,tiempo,sin_pesar,pesados,p_aciertos,velocidad,p_aceptacion,score_recolector,seniority_BEGINNER,seniority_INTERMEDIATE,seniority_REVIEW,distancia,lunes,martes,miercoles,jueves,viernes,sabado,hora
243,1,105.218793,4.0,0.0,0.8548,3.5,0.92,4.57,0,1,0,3.185603444370426,0,1,0,0,0,0,0
244,1,96.632877,21.0,11.0,0.8544,1.3,0.96,4.72,0,0,0,0.29774264688328267,0,1,0,0,0,0,1
245,1,101.015658,30.0,1.0,0.8584,1.76,1.0,4.92,0,0,0,1.44133243145892,0,1,0,0,0,0,1
246,1,105.483768,22.0,18.0,0.8746,1.5,1.0,4.8,0,0,0,0.4046820546739411,0,1,0,0,0,0,1
247,0,96.682459,12.0,0.0,0.8028,1.87,0.96,4.84,0,0,0,5.6357845363478525,0,1,0,0,0,0,1
248,1,114.833145,27.0,0.0,0.8333,1.86,0.96,4.84,0,0,0,1.2993153205988441,0,1,0,0,0,0,1
249,0,74.912442,1.0,0.0,0.8416,2.58,0.96,4.96,0,1,0,1.0964179623860548,0,1,0,0,0,0,1
250,0,114.033157,13.0,0.0,0.8625,1.89,1.0,4.92,0,0,0,0.5847945705222686,0,1,0,0,0,0,1
251,1,49.395183,3.0,0.0,0.9124,1.6,1.0,4.92,0,0,0,1.036991152148947,0,1,0,0,0,0,1
252,1,102.763348,23.0,10.0,0.8764,1.61,1.0,4.8,0,0,0,1.923321560225675,0,1,0,0,0,0,1
253,1,53.754983,5.0,1.0,0.8805,2.27,1.0,4.64,0,1,0,4.287030468673694,0,1,0,0,0,0,1
256,0,61.284477,4.0,0.0,0.8524,1.33,0.84,4.96,0,0,1,0.6689310302220648,0,1,0,0,0,0,1
257,1,102.671823,1.0,0.0,0.8444,1.43,0.84,4.96,0,0,1,5.651717224955942,0,1,0,0,0,0,1
258,1,49.577796,1.0,0.0,0.7469,2.0,1.0,4.72,0,0,1,3.4644571974041463,0,1,0,0,0,0,1
259,1,87.522246,9.0,1.0,0.8639,1.6,1.0,4.92,0,0,0,6.367498466018872,0,1,0,0,0,0,1
260,0,92.023752,6.0,0.0,0.8762,1.32,1.0,4.92,0,0,0,3.0728164697981564,0,1,0,0,0,0,1
261,0,68.659241,24.0,2.0,0.8333,1.86,0.96,4.58,0,0,0,1.2688410189573254,0,1,0,0,0,0,1
263,1,83.500878,11.0,10.0,0.8808,1.45,1.0,4.76,0,0,0,1.5593143593065664,0,1,0,0,0,0,1
264,1,108.553046,13.0,17.0,0.8322,1.75,1.0,4.72,0,0,0,1.1765234033337262,0,1,0,0,0,0,1
266,1,167.820697,15.0,4.0,0.8295,2.35,0.88,4.8,0,1,0,1.643564091634816,0,1,0,0,0,0,0
267,1,150.984312,18.0,9.0,0.9238,2.47,0.96,4.84,0,1,0,3.0916340454519777,0,1,0,0,0,0,1
269,1,76.300026,20.0,2.0,0.8573,1.3,1.0,5.0,0,0,0,0.7504854940365123,0,0,1,0,0,0,0
270,1,97.364799,9.0,0.0,0.8822,1.3,1.0,4.52,0,0,0,5.732005580500694,0,1,0,0,0,0,1
271,1,88.278887,1.0,0.0,0.8504,2.0,0.92,4.68,0,0,0,4.542220043796812,0,1,0,0,0,0,0
273,1,179.176916,30.0,29.0,0.8857,1.6,0.92,4.76,0,0,0,2.0445746866617664,0,1,0,0,0,0,1
274,1,129.754041,30.0,21.0,0.8454,1.46,0.92,4.8,0,0,0,0.1525627039976189,0,1,0,0,0,0,1
275,0,60.737205,8.0,0.0,0.8496,2.41,0.88,4.76,0,1,0,0.2979225061374843,0,1,0,0,0,0,1
276,1,83.444912,2.0,0.0,0.878,1.54,1.0,4.84,0,0,0,2.6821956045867363,0,1,0,0,0,0,1
277,1,84.112214,3.0,0.0,0.8538,2.38,1.0,4.72,0,0,1,1.6314257997028432,0,1,0,0,0,0,1
279,1,135.889651,27.0,3.0,0.8713,2.72,1.0,4.82,0,1,0,3.248720403582946,0,1,0,0,0,0,1
280,1,94.882148,24.0,6.0,0.927,1.2,0.92,4.64,0,0,0,1.7073359227050606,0,1,0,0,0,0,1
281,0,57.146824,1.0,0.0,0.8306,2.67,1.0,4.84,0,1,0,1.115114530681917,0,1,0,0,0,0,1
282,0,44.722825,7.0,4.0,0.9081,1.55,0.96,4.48,0,0,0,1.3093737283757043,0,1,0,0,0,0,1
283,0,51.599238,2.0,1.0,0.8289,1.5,0.96,4.68,0,0,0,0.37131508171519606,0,1,0,0,0,0,1
285,1,99.331878,14.0,0.0,0.8347,1.67,0.96,4.76,0,0,0,1.2695531025575089,0,1,0,0,0,0,1
286,1,102.183013,34.0,8.0,0.8540000000000001,1.76,1.0,4.76,0,1,0,0.9323963545326228,0,1,0,0,0,0,1
287,0,59.465093,13.0,0.0,0.8552,1.92,0.96,4.72,0,1,0,1.1350769755730306,0,1,0,0,0,0,1
288,1,123.365921,30.0,7.0,0.8463,1.71,1.0,4.48,0,0,0,0.47714899375595,0,1,0,0,0,0,1
289,1,126.385592,28.0,10.0,0.8346,1.63,1.0,4.92,0,0,0,5.641598521351731,0,1,0,0,0,0,1
291,1,54.320533,9.0,3.0,0.8329,1.47,0.92,4.92,0,0,0,0.16255953703748163,0,1,0,0,0,0,1
292,1,96.224952,16.0,0.0,0.9093,1.6,1.0,4.84,0,0,0,3.180281755726125,0,1,0,0,0,0,1
293,1,228.601093,41.0,0.0,0.9529,1.47,0.92,4.76,0,0,0,1.4619256584399036,0,1,0,0,0,0,0
294,1,93.589404,8.0,2.0,0.8822,1.3,1.0,4.52,0,0,0,4.8531773447255935,0,1,0,0,0,0,0
295,0,90.784242,18.0,1.0,0.8272,2.07,1.0,4.88,0,1,0,0.17723737140124451,0,1,0,0,0,0,1
296,1,188.508067,49.0,16.0,0.9028,1.63,1.0,4.8,0,0,0,3.411792643096598,0,1,0,0,0,0,1
298,1,72.493111,9.0,1.0,0.8559,2.0,0.92,4.92,0,0,1,2.452464827553825,0,1,0,0,0,0,1
299,1,135.694367,26.0,8.0,0.8741,1.58,0.96,4.84,0,0,0,0.469368605353941,0,1,0,0,0,0,1
300,1,68.895742,3.0,0.0,0.8447,1.1,1.0,4.76,0,0,0,2.07929821667418,0,1,0,0,0,0,1
301,1,95.555169,8.0,0.0,0.8504,2.0,0.92,4.68,0,0,0,2.2003469839896055,0,1,0,0,0,0,0
302,1,108.456163,41.0,14.0,0.8543,1.57,0.92,4.68,0,0,0,0.47786847586852843,0,1,0,0,0,0,1
303,0,54.914889,1.0,0.0,0.8238,3.0,0.96,4.88,0,0,1,1.1767052271999159,0,1,0,0,0,0,1
304,1,38.932083,1.0,2.0,0.8673,1.45,1.0,4.76,0,0,0,0.7455188571112207,0,1,0,0,0,0,1
305,0,83.375708,2.0,0.0,0.8406,2.07,0.88,5.0,0,1,0,2.530418151330091,0,1,0,0,0,0,1
306,1,75.669555,8.0,4.0,0.8395,1.21,0.96,4.64,0,0,0,0.8207678193842234,0,1,0,0,0,0,1
307,0,52.022627,2.0,0.0,0.7602,2.67,0.96,4.87,0,0,1,1.0053019684278446,0,1,0,0,0,0,1
309,0,107.173652,14.0,0.0,0.8645,1.18,0.96,4.6,0,0,0,0.8167321736445723,0,1,0,0,0,0,1
310,0,65.823124,1.0,0.0,0.8521,2.5,1.0,4.6,0,1,0,0.9107996696157387,0,1,0,0,0,0,1
311,1,122.205198,42.0,7.0,0.8504,1.19,1.0,4.72,0,0,0,0.8476834086222828,0,1,0,0,0,0,1
312,0,56.655221,6.0,5.0,0.8586,1.55,0.92,4.96,0,0,0,0.225889471573613,0,1,0,0,0,0,1
313,1,79.868781,17.0,1.0,0.8411,1.81,1.0,4.84,0,0,0,0.9461514621201347,0,1,0,0,0,0,1
314,1,59.380971,5.0,0.0,0.7438,1.95,1.0,4.52,0,0,0,1.060935546092754,0,1,0,0,0,0,1
315,1,38.662944,9.0,2.0,0.8577,1.26,1.0,4.88,0,0,0,0.291283366091165,0,1,0,0,0,0,1
316,0,65.158402,13.0,1.0,0.8037,1.8,0.96,4.84,0,0,0,1.1698886965196658,0,1,0,0,0,0,1
317,0,84.143524,14.0,4.0,0.8524,1.33,0.84,4.96,0,0,1,0.14684196673487698,0,1,0,0,0,0,1
318,1,96.442418,2.0,0.0,0.6509,4.66,1.0,4.76,0,0,1,3.940263389822838,0,1,0,0,0,0,1
319,0,106.929192,4.0,1.0,0.8255,1.76,0.96,4.67,0,1,0,1.9805752530636807,0,1,0,0,0,0,1
320,1,144.866262,37.0,23.0,0.8275,1.73,0.84,4.96,0,0,1,2.7209147600902583,0,1,0,0,0,0,0
321,0,60.265384,14.0,2.0,0.8516,1.14,1.0,4.76,0,0,0,0.2873442894670765,0,1,0,0,0,0,1
322,0,49.145621,1.0,0.0,0.8544,1.44,0.96,4.76,0,0,0,1.8448429252553427,0,1,0,0,0,0,1
323,1,57.368922,4.0,0.0,0.8712,2.13,1.0,4.8,0,1,0,2.409222344429222,0,1,0,0,0,0,1
325,1,133.417305,31.0,20.0,0.8776,1.87,1.0,4.72,0,0,0,0.24618394874778854,0,1,0,0,0,0,0
327,1,84.598254,6.0,13.0,0.8462,2.0,0.88,4.68,0,1,0,0.4878572379963209,0,1,0,0,0,0,0
328,1,176.283108,34.0,24.0,0.8776,1.43,1.0,4.6,0,0,0,0.7069690555980586,0,1,0,0,0,0,0
330,1,67.448418,8.0,0.0,0.8156,3.0,1.0,4.92,0,1,0,2.4176624133616333,0,1,0,0,0,0,1
331,0,59.098491,4.0,0.0,0.8606,1.57,1.0,4.64,0,0,0,5.649968344239509,0,1,0,0,0,0,1
332,1,105.484054,23.0,10.0,0.9286,1.36,1.0,4.38,0,0,0,0.7841874638424713,0,1,0,0,0,0,1
333,1,98.663668,19.0,2.0,0.8316,2.13,1.0,4.72,0,1,0,0.16198499757414164,0,1,0,0,0,0,1
334,1,105.889804,6.0,1.0,0.8805,2.27,1.0,4.64,0,1,0,6.133192974036571,0,1,0,0,0,0,0
335,1,110.550027,32.0,6.0,0.6825,1.85,1.0,4.96,0,0,0,1.5173081773500716,0,1,0,0,0,0,0
337,0,58.885918,2.0,0.0,0.8118,2.37,0.96,4.96,0,1,0,1.180476576889331,0,1,0,0,0,0,1
340,0,90.899298,14.0,5.0,0.8761,1.72,1.0,4.56,0,0,0,2.5482792444970515,0,1,0,0,0,0,1
341,0,82.665201,9.0,2.0,0.8567,2.23,0.92,4.88,0,1,0,0.8451648794656728,0,1,0,0,0,0,1
342,1,98.317868,13.0,0.0,0.8926,1.94,0.96,4.73,0,0,0,4.0467261822106755,0,1,0,0,0,0,0
343,0,72.452522,31.0,1.0,0.8564,1.56,1.0,4.68,0,0,0,1.665387239675076,0,1,0,0,0,0,1
344,0,71.639982,12.0,6.0,0.8893,1.37,0.96,4.72,0,0,0,1.0104028474243125,0,1,0,0,0,0,1
345,1,113.763512,13.0,10.0,0.8808,1.45,1.0,4.76,0,0,0,2.7233040876056407,0,1,0,0,0,0,0
346,1,75.497088,22.0,3.0,0.9154,1.64,1.0,4.8,0,0,0,0.9701368588378283,0,1,0,0,0,0,0
347,0,60.199821,6.0,0.0,0.8289,1.5,0.96,4.68,0,0,0,4.407379508694445,0,1,0,0,0,0,1
348,1,163.572556,22.0,18.0,0.8459,1.45,0.96,4.8,0,0,0,1.4535701486010648,0,1,0,0,0,0,0
349,1,110.095147,26.0,11.0,0.8599,1.5,1.0,4.84,0,0,0,1.3306892433541775,0,1,0,0,0,0,0
350,1,90.740379,27.0,5.0,0.8834,1.61,0.88,4.76,0,0,0,2.67042219175464,0,1,0,0,0,0,0
351,1,120.305178,29.0,23.0,0.8446,1.38,0.96,4.96,0,0,0,2.620960643422791,0,1,0,0,0,0,0
352,1,81.154733,12.0,1.0,0.927,1.2,0.92,4.64,0,0,0,4.881719317879542,0,1,0,0,0,0,0
353,1,100.330711,11.0,2.0,0.8337,1.89,0.88,4.92,0,0,0,3.8432952828508355,0,1,0,0,0,0,0
354,0,61.125433,2.0,0.0,0.8537,1.13,0.96,4.88,0,0,0,1.9946003688439262,0,1,0,0,0,0,1
355,1,140.065864,28.0,12.0,0.8636,0.84,1.0,4.84,0,0,0,2.1093216929067355,0,1,0,0,0,0,0
356,1,64.427463,2.0,0.0,0.8621,1.44,1.0,4.8,0,0,0,4.48016801219781,0,1,0,0,0,0,0
358,1,124.596601,17.0,3.0,0.8526,2.4,0.8,4.44,0,0,1,0.5594141956433357,0,1,0,0,0,0,0
359,0,48.066254,12.0,1.0,0.8544,1.33,1.0,4.96,0,0,0,0.2939974484447937,0,1,0,0,0,0,1
360,0,54.045857,3.0,0.0,0.8808,2.33,1.0,4.96,0,1,0,1.3604295057970686,0,1,0,0,0,0,1
361,1,65.902759,7.0,0.0,0.856,2.11,0.96,4.64,0,1,0,0.4075496516322553,0,1,0,0,0,0,1
362,0,53.582421,7.0,1.0,0.8663,2.63,0.96,4.88,0,1,0,0.6373702684987134,0,1,0,0,0,0,1
363,0,63.415318,10.0,0.0,0.8306,2.67,1.0,4.84,0,1,0,0.8677594694981671,0,1,0,0,0,0,1
364,0,71.230044,12.0,7.0,0.8692,1.64,0.92,4.92,0,0,0,0.6147696267641953,0,1,0,0,0,0,1
365,0,67.941124,10.0,2.0,0.8827,2.36,0.88,4.8,0,1,0,0.6257030604435558,0,1,0,0,0,0,1
367,1,86.620205,21.0,2.0,0.8606,1.48,0.96,4.8,0,0,0,5.806076127186064,0,1,0,0,0,0,0
368,1,36.579166,7.0,1.0,0.8831,1.69,0.96,4.69,0,0,0,0.1944358577041574,0,1,0,0,0,0,0
370,0,76.294154,12.0,3.0,0.8521,2.5,1.0,4.6,0,1,0,0.1781805174048831,0,1,0,0,0,0,0
371,1,102.618819,10.0,0.0,0.828,1.79,1.0,4.88,0,1,0,6.149743992359226,0,1,0,0,0,0,0
372,0,71.901926,4.0,2.0,0.9161,2.17,0.8,4.76,0,0,1,5.246964949910424,0,1,0,0,0,0,0
373,1,142.846657,41.0,13.0,0.8988,1.29,1.0,4.6,0,0,0,1.6618236661240662,0,1,0,0,0,0,0
374,1,85.733498,7.0,0.0,0.858,1.33,1.0,4.68,0,0,0,8.226862481468881,0,1,0,0,0,0,0
375,0,105.711552,8.0,2.0,0.8577,1.26,1.0,4.88,0,0,0,1.3225983203730014,0,1,0,0,0,0,0
376,1,160.056509,11.0,22.0,0.8776,1.43,1.0,4.6,0,0,0,1.2437562830725128,0,1,0,0,0,0,0
378,1,151.707352,41.0,0.0,0.8473,1.81,1.0,4.76,0,0,0,2.109936832403351,0,1,0,0,0,0,0
379,1,66.751014,11.0,0.0,0.8544,1.33,1.0,4.96,0,0,0,1.3182529568066153,0,1,0,0,0,0,0
380,1,125.662483,51.0,5.0,0.877,1.31,1.0,4.64,0,0,0,2.5341682800087906,0,1,0,0,0,0,0
381,0,94.623991,13.0,8.0,0.8333,3.15,0.92,4.62,0,0,1,0.8236670243510086,0,1,0,0,0,0,0
382,1,84.082339,28.0,10.0,0.8556,1.5,0.96,4.72,0,0,0,0.04748825025310704,0,1,0,0,0,0,0
383,0,81.340907,5.0,3.0,0.8156,3.0,1.0,4.92,0,1,0,3.06354365876679,0,1,0,0,0,0,0
384,1,110.289171,33.0,3.0,0.8519,1.69,1.0,4.92,0,0,0,2.948673109391144,0,1,0,0,0,0,0
385,1,90.472401,14.0,9.0,0.8258,2.14,0.96,4.52,0,1,0,1.047345296103673,0,1,0,0,0,0,0
386,0,48.580167,1.0,5.0,0.8624,2.3,0.96,4.87,0,1,0,0.38858473935298377,0,1,0,0,0,0,0
387,0,84.774094,6.0,0.0,0.8542,1.23,1.0,4.96,0,1,0,1.3216585385183335,0,1,0,0,0,0,0
388,0,65.227857,5.0,6.0,0.8764,1.61,1.0,4.8,0,0,0,2.643635012047676,0,1,0,0,0,0,0
389,0,79.714876,9.0,0.0,0.8712,2.13,1.0,4.8,0,1,0,2.2661404549832636,0,1,0,0,0,0,0
390,0,91.618622,10.0,0.0,0.8329,1.47,0.92,4.92,0,0,0,4.583794235546739,0,1,0,0,0,0,0
391,1,125.630374,17.0,19.0,0.8702,1.47,0.84,4.8,0,0,1,1.6359605092562168,0,1,0,0,0,0,0
392,1,53.470855,1.0,0.0,0.8289,1.5,0.96,4.68,0,0,0,1.1274913863808809,0,1,0,0,0,0,0
393,0,67.922899,10.0,0.0,0.8665,1.75,0.96,4.84,0,0,0,0.9620566098882584,0,1,0,0,0,0,0
394,0,75.641409,7.0,0.0,0.8544,1.44,0.96,4.76,0,0,0,0.6457572672552311,0,1,0,0,0,0,0
395,1,72.030305,6.0,0.0,0.8306,2.57,0.8,4.8,0,0,1,1.1419686597792196,0,1,0,0,0,0,0
396,1,50.454842,2.0,0.0,0.8037,1.8,0.96,4.84,0,0,0,1.1993205236023579,0,1,0,0,0,0,0
397,0,72.880525,18.0,3.0,0.7975,2.43,1.0,4.92,0,1,0,0.43675974519884,0,1,0,0,0,0,0
398,0,56.543872,8.0,1.0,0.8091,1.86,1.0,4.8,0,0,0,3.2936565163524607,0,1,0,0,0,0,0
399,0,94.021398,8.0,6.0,0.8316,2.13,1.0,4.72,0,1,0,1.8369274065554233,0,1,0,0,0,0,0
400,0,82.219887,14.0,0.0,0.8808,2.33,1.0,4.96,0,1,0,1.2081934443040965,0,1,0,0,0,0,0
401,1,95.467447,33.0,2.0,0.8447,1.1,1.0,4.76,0,0,0,2.653457698890963,0,1,0,0,0,0,0
402,0,105.888031,27.0,5.0,0.8741,1.58,0.96,4.84,0,0,0,1.1937687505112249,0,1,0,0,0,0,0
403,1,87.202076,3.0,0.0,0.8416,2.58,0.96,4.96,0,1,0,4.124857632639681,0,1,0,0,0,0,0
405,0,55.669768,6.0,0.0,0.8713,2.72,1.0,4.82,0,1,0,2.1318752724579246,0,1,0,0,0,0,0
406,0,82.625539,5.0,7.0,0.9193,1.85,1.0,4.79,0,0,0,0.760464287460615,0,1,0,0,0,0,0
407,1,87.541651,10.0,6.0,0.8547,1.71,0.96,4.8,0,0,0,1.1586256072713301,0,1,0,0,0,0,0
408,0,81.489761,17.0,2.0,0.7959,2.88,1.0,4.81,0,1,0,5.88328333003223,0,1,0,0,0,0,0
409,1,40.667948,9.0,2.0,0.9048,1.63,1.0,4.96,0,0,0,0.09872579988749809,0,1,0,0,0,0,0
410,1,37.706538,4.0,0.0,0.847,1.67,0.96,4.76,0,0,0,1.0449011280315597,0,1,0,0,0,0,0
411,0,118.292964,5.0,0.0,0.8531,2.33,0.88,4.91,0,1,0,1.0422085661547091,0,1,0,0,0,0,0
412,1,61.058973,20.0,5.0,0.8761,1.72,1.0,4.56,0,0,0,0.5052615750806412,0,1,0,0,0,0,0
413,1,82.204066,28.0,14.0,0.8573,1.3,1.0,5.0,0,0,0,0.7030407890512659,0,1,0,0,0,0,0
415,0,74.341303,8.0,0.0,0.8538,2.38,1.0,4.72,0,0,1,5.506926893503789,0,1,0,0,0,0,0
416,0,71.888651,28.0,7.0,0.8564,1.56,1.0,4.68,0,0,0,0.6667556909962158,0,1,0,0,0,0,0
417,1,131.735373,5.0,0.0,0.8498,1.5,0.96,4.96,0,1,0,1.4164753351425992,0,0,1,0,0,0,1
419,0,68.371311,2.0,0.0,0.7616,3.14,0.96,4.91,0,0,1,1.9468393370248562,0,1,0,0,0,0,0
420,1,102.714785,29.0,9.0,0.8416,1.26,0.96,4.81,0,0,0,2.803549312197095,0,1,0,0,0,0,0
422,0,84.322023,17.0,1.0,0.8728,1.89,1.0,4.92,0,0,0,1.0227217304269207,0,1,0,0,0,0,0
423,0,45.630001,3.0,7.0,0.8893,1.37,0.96,4.72,0,0,0,0.9603774942256054,0,1,0,0,0,0,0
425,1,103.109297,16.0,10.0,0.8337,1.89,0.88,4.92,0,0,0,2.146133207370531,0,1,0,0,0,0,0
426,1,55.351914,3.0,0.0,0.7751,2.3,0.96,4.44,0,1,0,1.4131430945947883,0,1,0,0,0,0,0
428,1,69.613363,8.0,0.0,0.8590000000000001,1.44,1.0,4.82,0,0,0,3.279094125800276,0,1,0,0,0,0,0
429,1,62.377727,4.0,0.0,0.8639,1.6,1.0,4.92,0,0,0,1.0824998211912646,0,0,1,0,0,0,1
430,1,144.641398,42.0,18.0,0.855,1.39,1.0,4.68,0,1,0,4.561924085511044,0,1,0,0,0,0,0
431,1,94.038295,36.0,14.0,0.8933,1.28,1.0,4.72,0,0,0,3.4140503725284668,0,1,0,0,0,0,0
432,1,154.849605,27.0,16.0,0.8427,1.44,1.0,4.88,0,0,0,1.8332756964233943,0,1,0,0,0,0,0
434,0,37.203844,2.0,0.0,0.7925,2.88,0.92,4.96,0,0,1,0.22773121126071375,0,1,0,0,0,0,0
435,0,121.677048,19.0,0.0,0.846,1.7,0.96,4.88,0,0,0,2.008936938928385,0,1,0,0,0,0,0
436,1,46.470515,3.0,0.0,0.9295,2.56,1.0,4.84,0,1,0,0.41195077138410013,0,1,0,0,0,0,0
437,0,60.719241,2.0,0.0,0.9161,2.17,0.8,4.76,0,0,1,0.14249774679107752,0,1,0,0,0,0,0
438,0,69.521236,1.0,0.0,0.8557,1.76,1.0,4.92,0,0,0,0.462018095366032,0,1,0,0,0,0,0
439,1,220.872697,27.0,16.0,0.8722,2.82,1.0,4.88,0,1,0,1.5999550201438666,0,1,0,0,0,0,0
440,1,76.691713,10.0,0.0,0.8496,2.41,0.88,4.76,0,1,0,0.8604225302418825,0,1,0,0,0,0,0
441,0,121.392806,17.0,8.0,0.8643,1.71,0.96,4.88,0,0,0,1.210751338652014,0,1,0,0,0,0,0
442,0,129.770114,7.0,19.0,0.8377,2.11,0.96,4.52,0,1,0,1.5712294637241653,0,1,0,0,0,0,0
443,0,95.621569,8.0,0.0,0.8156,3.0,1.0,4.92,0,1,0,0.6316526843759634,0,1,0,0,0,0,0
444,1,194.182727,81.0,9.0,0.8577,1.58,1.0,4.56,0,0,0,1.8509768168122567,0,1,0,0,0,0,0
445,1,105.020579,21.0,1.0,0.8213,1.64,1.0,4.92,0,0,0,4.679222518066202,0,1,0,0,0,0,0
447,0,86.796505,16.0,7.0,0.8718,2.22,1.0,4.75,0,1,0,0.29905280232639986,0,1,0,0,0,0,0
448,0,73.598286,6.0,0.0,0.8289,1.5,0.96,4.68,0,0,0,7.472465126571265,0,1,0,0,0,0,0
449,1,47.686837,1.0,0.0,0.8845,1.88,1.0,4.64,0,0,0,1.5268488029583618,0,1,0,0,0,0,0
450,1,65.979955,14.0,0.0,0.8213,1.64,1.0,4.92,0,0,0,2.4078896029052266,0,1,0,0,0,0,0
452,1,70.344624,8.0,4.0,0.8764,1.61,1.0,4.8,0,0,0,1.749938565368268,0,1,0,0,0,0,0
453,1,154.412202,19.0,18.0,0.9529,1.47,0.92,4.76,0,0,0,0.34509806430119383,0,1,0,0,0,0,0
454,0,68.433076,6.0,2.0,0.8411,1.81,1.0,4.84,0,0,0,0.7685413793246012,0,1,0,0,0,0,0
455,0,76.182088,4.0,0.0,0.9124,1.6,1.0,4.92,0,0,0,2.7545523245581682,0,1,0,0,0,0,0
456,1,65.483566,21.0,1.0,0.8213,1.64,1.0,4.92,0,0,0,1.6457071720724092,0,1,0,0,0,0,1
458,1,225.113471,2.0,0.0,0.8459,2.26,1.0,5.0,0,1,0,6.951358537735356,0,1,0,0,0,0,0
459,1,76.680422,10.0,1.0,0.8244,1.59,1.0,4.95,0,0,0,1.1807675269184634,0,1,0,0,0,0,0
460,1,92.933416,15.0,1.0,0.7438,1.71,0.92,4.84,0,0,1,5.349919708666417,0,1,0,0,0,0,0
462,1,110.895124,36.0,6.0,0.8746,1.5,1.0,4.8,0,0,0,1.7470760067951763,0,1,0,0,0,0,0
463,1,125.711231,23.0,0.0,0.8028,1.87,0.96,4.84,0,0,0,0.2621069783323636,0,1,0,0,0,0,0
464,0,64.863144,6.0,3.0,0.8735,2.4,1.0,5.0,0,1,0,2.633528202076995,0,1,0,0,0,0,0
465,1,67.752775,13.0,0.0,0.8135,2.14,0.76,4.92,0,0,1,3.0876612053834376,0,1,0,0,0,0,0
466,1,97.728869,41.0,2.0,0.858,1.33,1.0,4.68,0,0,0,0.2856753023833297,0,1,0,0,0,0,0
467,1,145.705732,36.0,21.0,0.8321,1.51,1.0,4.68,0,0,0,1.6519717065899517,0,1,0,0,0,0,0
468,1,94.459179,18.0,1.0,0.9076,1.61,0.96,4.46,0,0,0,3.1680196781441015,0,1,0,0,0,0,0
469,0,45.478135,1.0,0.0,0.8805,2.27,1.0,4.64,0,1,0,0.5078035589433698,0,1,0,0,0,0,0
470,1,93.893303,11.0,4.0,0.8243,1.82,0.92,4.92,0,0,0,1.6788300763258135,0,1,0,0,0,0,0
471,0,69.553283,16.0,2.0,0.8346,1.63,1.0,4.92,0,0,0,0.4351882131878243,0,1,0,0,0,0,0
472,1,119.223079,39.0,23.0,0.8893,1.37,0.96,4.72,0,0,0,0.2907737516902155,0,1,0,0,0,0,0
473,0,106.501645,16.0,2.0,0.9106,1.33,0.92,4.96,0,0,0,10.769582318267254,0,1,0,0,0,0,0
475,0,32.134351,2.0,0.0,0.9359,1.74,0.9129999999999999,4.57,0,0,0,0.9863775352270507,0,1,0,0,0,0,0
476,1,79.629536,15.0,0.0,0.91,1.47,0.96,4.84,0,0,0,0.7976587894168459,0,0,0,1,0,0,0
477,1,85.260666,10.0,0.0,0.91,1.47,0.96,4.84,0,0,0,0.9489276751908245,0,0,0,1,0,0,1
478,1,83.653407,31.0,1.0,0.8926,1.47,1.0,4.92,0,0,0,0.6493620967423306,0,1,0,0,0,0,0
479,1,97.351877,4.0,4.0,0.8606,1.57,1.0,4.64,0,0,0,2.6792475420507604,0,1,0,0,0,0,0
480,0,60.359103,12.0,9.0,0.7969,1.67,1.0,5.0,0,0,0,0.2410668976516697,0,1,0,0,0,0,0
481,0,54.243152,11.0,2.0,0.8486,1.5,0.96,4.96,0,0,0,0.48171388502187024,0,1,0,0,0,0,0
482,0,66.752404,5.0,1.0,0.8352,3.44,0.8,4.72,0,0,1,0.6775955088257919,0,1,0,0,0,0,0
483,0,40.034335,3.0,0.0,0.8567,2.23,0.92,4.88,0,1,0,0.07460737531998615,0,1,0,0,0,0,0
484,0,78.481352,19.0,3.0,0.8582,1.48,0.96,4.6,0,0,0,0.8366948574377091,0,1,0,0,0,0,0
485,0,86.535634,5.0,0.0,0.8238,3.0,0.96,4.88,0,0,1,0.8988662041559501,0,1,0,0,0,0,0
486,1,193.582213,32.0,16.0,0.9106,1.82,1.0,4.75,0,0,0,1.3197007583390956,0,1,0,0,0,0,0
487,1,99.292782,17.0,10.0,0.8681,1.27,0.88,4.84,0,0,0,1.2345383271974264,0,1,0,0,0,0,0
488,0,81.237336,21.0,8.0,0.8544,1.3,0.96,4.72,0,0,0,0.2348338901180475,0,1,0,0,0,0,0
490,0,65.088268,8.0,6.0,0.8544,1.3,0.96,4.72,0,0,0,0.3865263014010152,0,1,0,0,0,0,0
491,1,122.609577,31.0,8.0,0.8808,1.45,1.0,4.76,0,0,0,1.112996182905422,0,1,0,0,0,0,0
492,0,102.648451,4.0,0.0,0.8703,2.16,1.0,4.92,0,1,0,2.8079002820179224,0,1,0,0,0,0,0
493,1,46.737536,2.0,0.0,0.8681,1.27,0.88,4.84,0,0,0,0.8788668633462466,0,1,0,0,0,0,0
494,1,140.934004,12.0,0.0,0.8333,3.15,0.92,4.62,0,0,1,3.2900500761966764,0,1,0,0,0,0,0
495,0,77.832487,10.0,6.0,0.9032,2.18,0.96,4.84,0,1,0,0.6051242104651176,0,1,0,0,0,0,0
496,1,118.133217,12.0,6.0,0.8266,1.6,0.56,4.6,0,0,1,1.5211927762086135,0,1,0,0,0,0,1
497,0,71.332024,5.0,7.0,0.9013,1.43,1.0,4.88,0,0,0,1.0834945901450983,0,1,0,0,0,0,0
